sample,P_mono,is_true
S1000,0.26604,False
S1000,0.87048,False
S1000,0.99181,False
S1000,0.39205,False
S1000,0.59455,False
S1000,0.33541,False
S1000,0.61024,False
S1000,0.1366,False
S1000,0.98444,False
S1000,0.49034,False
S1000,0.96067,False
S1000,0.82359,False
S1000,0.22098,False
S1000,0.90888,False
S1000,0.54844,False
S1000,0.24362,False
S1000,0.79278,False
S1000,0.69977,False
S1000,0.90364,False
S1000,0.66396,False
S1000,0.05419,False
S1000,0.74341,False
S1000,0.9835,False
S1000,0.91294,False
S1000,0.72865,False
S1000,0.45686,False
S1000,0.83164,False
S1000,0.6498,False
S1000,0.33449,False
S1000,0.29616,False
S1000,0.92587,False
S1000,0.43117,False
S1000,0.94053,False
S1000,0.95681,True
S1000,0.94239,False
S1000,0.6943,False
S1000,0.94979,True
S1000,0.82835,False
S1000,0.60047,False
S1000,0.63149,False
S1000,0.47176,False
S1000,0.00575,False
S1000,0.75996,False
S1000,0.5965,False
S1000,0.28229,False
S1000,0.5965,False
S1000,0.04116,False
S1000,0.97694,False
S1000,0.0905,False
S1000,0.72608,False
S1000,0.5608,False
S1000,0.61008,False
S1000,0.29616,False
S1000,0.29602,False
S1000,0.99111,False
S1000,0.70858,True
S1000,0.28737,False
S1000,0.65034,False
S1000,0.99267,False
S1000,0.93302,False
S1000,0.02476,False
S1000,0.75121,False
S1000,0.70622,False
S1000,0.75924,False
S1000,0.78047,False
S1000,0.86063,False
S1000,0.98567,False
S1000,0.91963,False
S1000,0.921,False
S1000,0.97634,False
S1000,0.44014,False
S1000,0.41633,False
S1000,0.95888,False
S1000,0.4632,False
S1000,0.13585,False
S1000,0.92505,False
S1000,0.29501,False
S1000,1.0,False
S1000,0.18591,False
S1000,0.03988,False
S1000,0.27322,False
S1000,0.21795,False
S1000,0.73564,False
S1000,0.33097,False
S1000,0.84099,False
S1000,0.38581,False
S1000,0.91232,False
S1000,0.43972,False
S1000,0.33541,False
S1000,0.98917,False
S1000,0.5784,False
S1000,0.98917,False
S1000,0.61537,False
S1000,0.17668,False
S1000,0.60636,False
S1000,0.30027,False
S1000,0.59455,False
S1000,0.98444,False
S1000,0.42997,False
S1000,0.99115,False
S1000,0.99999,True
S1000,0.30868,False
S1000,0.5954,False
S1000,0.26705,False
S1000,0.85301,False
S1000,0.70291,False
S1000,0.00816,False
S1000,0.00615,False
S1000,0.65925,False
S1000,0.53214,False
S1000,0.49139,False
S1000,0.55165,False
S1000,0.33121,False
S1000,0.96243,False
S1000,0.46975,False
S1000,0.9887,True
S1000,0.25708,False
S1000,0.68608,False
S1000,0.73808,False
S1000,0.91179,False
S1000,0.49139,False
S1000,0.94095,False
S1000,0.7105,False
S1000,0.1857,False
S1000,0.3077,False
S1000,0.58563,False
S1000,0.94458,False
S1000,0.57908,False
S1000,0.78305,False
S1000,0.1139,False
S1000,0.92237,False
S1000,0.7815,False
S1000,0.02401,False
S1000,0.90697,False
S1000,0.2182,False
S1000,0.04706,False
S1000,0.83156,False
S1000,0.66903,False
S1000,0.88938,False
S1000,0.14473,False
S1000,0.09488,False
S1000,0.50318,False
S1000,0.69878,False
S1000,0.96066,False
S1000,0.9572,False
S1000,0.28707,False
S1000,0.03922,False
S1000,0.59441,False
S1000,0.58515,False
S1000,0.80948,False
S1000,0.9805,False
S1000,0.33991,False
S1000,0.92491,False
S1000,0.63041,False
S1000,0.995,False
S1000,0.34867,False
S1000,0.56461,False
S1000,0.45488,False
S1000,0.67968,True
S1000,0.95484,False
S1000,0.56947,False
S1000,0.06726,False
S1000,0.74578,False
S1000,0.84637,False
S1000,0.51219,False
S1000,0.94001,False
S1000,0.82342,False
S1000,0.94226,False
S1000,0.6503,False
S1000,0.27443,False
S1000,0.26724,False
S1000,0.94408,False
S1000,0.80804,False
S1000,0.83656,False
S1000,0.95366,False
S1000,0.8652,False
S1000,0.65425,False
S1000,0.34988,False
S1000,0.21231,False
S1000,0.59794,False
S1000,0.09098,False
S1000,0.41662,False
S1000,0.93236,False
S1000,0.41662,False
S1000,0.44833,False
S1000,0.25999,False
S1000,0.8299,False
S1000,0.99518,False
S1000,0.71674,False
S1000,0.22196,False
S1000,0.69386,False
S1000,0.99271,True
S1000,0.21825,False
S1000,0.85314,False
S1000,0.57643,False
S1000,0.98037,True
S1000,0.83607,False
S1000,0.52839,False
S1000,0.33986,False
S1000,0.68778,False
S1000,0.69776,False
S1000,0.98442,False
S1000,0.19176,False
S1000,0.98809,False
S1000,0.93554,True
S1000,0.98243,False
S1000,0.77645,False
S1000,0.66999,False
S1000,0.99281,False
S1000,0.27788,False
S1000,0.7217,False
S1000,0.86022,False
S1000,0.90951,False
S1000,0.95007,False
S1000,0.93199,False
S1000,0.73623,True
S1000,0.70316,False
S1000,0.78223,False
S1000,0.34048,False
S1000,0.95263,True
S1000,0.52923,False
S10000,0.50614,False
S10000,0.31194,False
S10000,0.56184,False
S10000,0.80574,False
S10000,0.20912,False
S10000,0.41817,False
S10000,0.74665,False
S10000,0.99304,True
S10000,0.90962,False
S10000,0.66077,False
S10000,0.41961,False
S10000,0.93875,False
S10000,0.77455,False
S10000,1.0,True
S10000,0.64525,False
S10000,0.46747,False
S10000,0.65531,False
S10000,0.45788,False
S10000,0.64366,False
S10000,0.73173,False
S10000,1.0,True
S10000,0.23971,False
S10000,0.69604,False
S10000,0.50243,False
S10000,0.92943,False
S10000,0.03116,False
S10000,0.62259,False
S10000,0.43671,False
S10000,0.32235,False
S10000,0.2358,False
S10000,0.69879,False
S10000,1.0,True
S10000,0.67853,False
S10000,0.7144,False
S10000,0.90897,False
S10000,0.76222,False
S10000,0.55002,False
S10000,0.13558,False
S10000,0.07909,False
S10000,0.04206,False
S10000,0.82135,False
S10000,0.28988,False
S10000,0.21083,False
S10000,0.63621,False
S10000,0.92667,False
S10000,0.18985,False
S10000,0.31181,False
S10000,0.92891,False
S10000,0.04231,False
S10000,0.45307,False
S10000,0.1519,False
S10000,0.29594,False
S10000,0.94826,True
S10000,0.13401,False
S10000,0.21467,False
S10000,0.6802,False
S10000,0.21283,False
S10000,0.26926,False
S10000,0.65295,False
S10000,0.85781,False
S10000,0.31078,False
S10000,0.80917,False
S10000,0.54948,False
S10000,0.85781,False
S10000,0.56339,False
S10000,0.29471,False
S10000,0.99966,True
S10000,0.29638,False
S10000,0.04655,False
S10000,0.56188,False
S10000,0.0317,False
S10000,0.04149,False
S10000,0.93236,False
S10000,0.56467,False
S10000,0.65594,False
S10000,0.98134,True
S10000,0.81434,False
S10000,1.0,True
S10000,0.01717,False
S10000,0.89209,False
S10000,0.3447,False
S10000,0.15662,False
S10000,0.61127,False
S10000,0.41618,False
S10000,0.22929,False
S10000,0.92534,False
S10000,1.0,True
S10000,0.2786,False
S10000,0.13403,False
S10000,0.97241,False
S10000,0.37936,False
S10000,0.11985,False
S10000,0.80517,False
S10000,0.62212,False
S10000,0.45351,False
S10000,0.93325,False
S10000,0.18179,False
S10000,0.0906,False
S10000,0.62486,False
S10000,0.57357,False
S10000,0.48509,False
S10000,0.90994,False
S10000,0.12004,False
S10000,1.0,True
S10000,0.67585,False
S10000,0.28996,False
S10000,0.83701,False
S10000,0.1784,False
S10000,0.1638,False
S10000,0.56308,False
S10000,0.23358,False
S10000,0.37807,False
S10000,0.53863,False
S10000,0.41434,False
S10000,0.45303,False
S10000,0.2093,False
S10000,0.43695,False
S10000,0.15063,False
S10000,0.56479,False
S10000,0.18075,False
S10000,0.76291,False
S10000,0.77511,False
S10000,0.24522,False
S10000,0.03674,False
S10000,0.78515,False
S10000,0.44029,False
S10000,0.46539,False
S10000,0.40746,False
S10000,0.48437,False
S10000,0.32932,False
S10000,0.61227,False
S10000,0.99997,True
S10000,0.76178,False
S10000,0.92249,False
S10000,0.43435,False
S10000,0.96307,False
S10000,0.6107,False
S10000,0.92239,False
S10000,0.41829,False
S10000,0.32039,False
S10000,0.29472,False
S10000,0.65719,False
S10000,0.09173,False
S10000,0.76245,False
S10000,0.11794,False
S10000,0.0615,False
S10000,0.73954,False
S10000,0.44652,False
S10000,0.76618,False
S10000,0.99999,False
S10000,0.57024,False
S10000,0.42241,False
S10000,0.64792,False
S10000,0.82198,False
S10000,0.22237,False
S10000,0.64471,False
S10000,0.90403,False
S10000,0.36956,False
S10000,0.99997,False
S10000,0.28969,False
S10000,1.0,False
S10000,0.74821,False
S10000,0.23524,False
S10000,0.94833,False
S10000,0.98151,False
S10000,0.62495,False
S10000,0.77489,False
S10000,0.11832,False
S10000,0.14859,False
S10000,0.5806,False
S10000,0.06236,False
S10000,0.99826,False
S10000,0.49678,False
S10000,0.27191,False
S10000,0.80772,False
S10000,0.37556,False
S10000,0.74753,False
S10000,0.24716,False
S10000,0.70448,False
S10000,0.99997,True
S10000,0.57452,False
S10000,0.38791,False
S10000,0.94717,False
S10000,0.8795,True
S10000,0.99304,False
S10000,0.70039,False
S10000,0.1339,False
S10000,0.81393,False
S10000,0.57578,False
S10000,0.24442,False
S10000,0.06143,False
S10000,0.14727,False
S10000,0.46402,False
S10000,0.9891,False
S10000,0.43008,False
S10000,0.99999,True
S10000,0.78568,False
S10000,1.0,True
S10000,0.33904,False
S10000,0.36128,False
S10000,0.97231,False
S10000,1.0,True
S10000,0.96919,False
S10000,0.87468,False
S10000,0.14605,False
S10000,0.78708,False
S10000,0.97806,False
S10000,0.90948,False
S10000,1.0,False
S10000,0.21603,False
S10000,1.0,False
S10000,0.48545,False
S10000,0.03695,False
S10000,0.73738,False
S10000,0.58256,False
S10000,0.46158,False
S10000,0.55834,False
S10000,0.92902,False
S10000,0.66575,False
S10000,0.82754,False
S10000,0.05046,False
S10000,0.49083,False
S10000,0.85935,False
S10000,0.45869,False
S10000,0.4914,False
S10000,0.99698,False
S10000,0.27017,False
S10000,0.94329,False
S10000,0.62297,False
S10000,0.83535,False
S10000,0.6606,False
S10000,0.67977,False
S10000,0.68187,False
S10000,0.01716,False
S10000,0.9094,False
S10000,0.78406,False
S10000,0.44573,False
S10000,0.06217,False
S10000,0.98904,False
S10000,0.5577,False
S10000,0.07284,False
S10000,0.50006,False
S10000,0.24739,False
S10000,0.23762,False
S10000,0.95613,False
S10000,1.0,True
S10000,0.70483,False
S10000,0.52354,False
S10000,0.09639,False
S10000,0.75753,False
S10000,0.98475,False
S10000,0.15705,False
S10000,0.95222,True
S10000,0.41883,False
S10000,0.71413,False
S10000,0.21251,False
S10000,0.89206,False
S10000,0.12058,False
S10000,0.44021,False
S10000,0.76574,False
S10000,0.99839,True
S10000,0.42916,False
S10000,0.92815,False
S10000,0.07155,False
S10000,0.14765,False
S10000,0.80582,False
S10000,0.27736,False
S10000,0.8441,False
S10000,0.44075,False
S10000,0.88712,False
S10000,0.9402,False
S10000,0.85825,False
S10000,0.12732,False
S10000,0.07815,False
S10000,1.0,True
S10000,0.05221,False
S10000,0.93888,False
S10000,0.91028,False
S10000,0.26815,False
S10000,0.34449,False
S10000,1.0,False
S10000,0.46561,False
S10000,0.99999,True
S10000,0.4964,False
S10000,0.99999,False
S10000,0.66652,False
S10000,0.49962,False
S10000,0.14756,False
S10000,0.58912,False
S10000,0.43669,False
S10000,0.46434,False
S10000,0.92549,False
S10000,0.4117,False
S10000,0.72575,False
S10000,0.34591,False
S10000,0.76272,False
S10000,0.8975,False
S10000,1.0,True
S10000,0.45204,False
S10000,0.77475,False
S10000,0.76308,False
S10000,0.65406,False
S10000,0.15727,False
S10000,0.67653,False
S10000,0.40829,False
S10000,0.57036,False
S10000,0.27194,False
S10000,0.78552,False
S10000,0.82764,False
S10000,0.24701,False
S10000,0.80759,False
S10000,0.58892,False
S10000,0.74657,False
S10000,0.49975,False
S10000,0.59002,False
S10000,0.36352,False
S10000,0.20615,False
S10000,1.0,True
S10000,0.74017,False
S10000,0.35064,False
S10000,0.99936,True
S10000,0.903,False
S10000,1.0,False
S10000,0.55018,False
S10000,0.85767,False
S10000,0.61061,False
S10000,0.29,False
S10000,0.48245,False
S10000,0.42139,False
S10000,0.80786,False
S10000,1.0,False
S10000,0.05099,False
S10000,0.23639,False
S10000,0.27779,False
S10000,0.43706,False
S10000,0.74517,False
S10000,0.14574,False
S10000,0.55493,False
S10000,0.90014,False
S10000,0.7278,False
S10000,0.87333,False
S10000,0.21133,False
S10000,0.28951,False
S10000,0.96495,False
S10000,0.83204,False
S10000,0.64491,False
S10000,0.1358,False
S10000,0.31209,False
S10000,0.41553,False
S10000,0.83759,False
S10000,0.32937,False
S10000,0.64704,False
S10000,0.37647,False
S10000,0.33868,False
S10000,0.49237,False
S10000,0.95599,False
S10000,0.84447,False
S10000,0.46456,False
S10000,0.50014,False
S10000,0.14574,False
S10000,0.75575,False
S10000,0.15299,False
S10000,0.57112,False
S10000,0.81197,False
S10000,0.99997,True
S10000,0.7642,False
S10000,0.2113,False
S10000,0.99979,True
S10000,0.46453,False
S10000,0.07911,False
S10000,0.80913,False
S10000,0.23007,False
S10000,0.17865,False
S10000,0.61094,False
S10000,0.82207,False
S10000,0.74684,False
S10000,0.36216,False
S10000,0.85949,False
S10000,1.0,False
S10000,0.44056,False
S10000,0.92607,False
S10000,0.58958,False
S10000,0.55467,False
S10000,0.7562,False
S10000,0.76605,False
S10000,0.21517,False
S10000,0.99995,True
S10000,0.24639,False
S10000,0.45242,False
S10000,1.0,False
S10000,0.58356,False
S10000,0.65539,False
S10000,0.04248,False
S10000,0.54949,False
S10000,0.92594,False
S10000,0.16436,False
S10000,0.99997,False
S10000,0.22195,False
S10000,0.24692,False
S10000,0.97239,False
S10000,0.46047,False
S10000,0.70422,False
S10000,0.88727,False
S10000,0.41301,False
S10000,0.36335,False
S10000,0.89922,False
S10000,0.15316,False
S10000,0.76775,False
S10000,1.0,False
S10000,0.71081,False
S10000,0.22982,False
S10000,0.91228,False
S10000,0.98423,False
S10000,0.9996,False
S10000,0.45502,False
S10000,0.82127,False
S10000,0.85767,False
S10000,1.0,False
S10000,0.56366,False
S10000,0.76207,False
S10000,0.64417,False
S10000,0.70524,False
S10000,1.0,False
S10000,0.49133,False
S10000,0.52554,False
S10000,0.94051,False
S10000,0.72536,False
S10000,0.20592,False
S10000,0.7278,False
S10000,0.5695,False
S10000,0.2151,False
S10000,1.0,True
S10000,0.01919,False
S10000,0.21133,False
S10000,0.65447,False
S10000,0.42646,False
S10000,0.51555,False
S10000,0.64271,False
S10000,0.29,False
S10000,0.56416,False
S10000,0.27849,False
S10000,0.23256,False
S10000,0.92328,False
S10000,0.90329,False
S10000,0.99998,False
S10000,0.9695,False
S10000,0.99713,True
S10000,0.09634,False
S10000,0.8584,False
S10000,0.34603,False
S10000,0.99999,False
S10000,0.87474,False
S10000,0.81178,False
S10000,0.99995,False
S10000,0.71113,False
S10000,0.01971,False
S10000,0.62328,False
S10000,0.06736,False
S10000,0.49929,False
S10000,0.60711,False
S10000,0.73218,False
S10000,0.21045,False
S10000,0.29298,False
S10000,0.13405,False
S10000,0.37757,False
S10000,0.4341,False
S10000,0.36946,False
S10000,0.57623,False
S10000,0.87429,False
S10000,0.26997,False
S10000,0.75597,False
S10000,0.12728,False
S10000,0.76276,False
S10000,0.74005,False
S10000,0.21133,False
S10000,0.99996,False
S10000,0.24634,False
S10000,0.22957,False
S10000,0.21133,False
S10000,0.62308,False
S10000,0.99012,False
S10000,0.99976,False
S10000,0.95186,False
S10000,1.0,False
S10000,0.63608,False
S10000,0.99964,False
S10000,0.97237,False
S10000,0.53838,False
S10000,0.96252,False
S10000,0.99997,True
S10000,0.38763,False
S10000,0.14472,False
S10000,0.94319,False
S10000,0.98436,False
S10000,0.07743,False
S10000,0.89653,False
S10000,0.352,False
S10000,0.28936,False
S10000,0.76453,False
S10000,0.45261,False
S10000,0.91209,False
S10000,0.65501,False
S10000,0.06689,False
S10000,0.99053,False
S10000,0.25475,False
S10000,0.99971,False
S10000,0.23948,False
S10000,0.9265,False
S10000,0.29554,False
S10000,0.37982,False
S10000,0.41433,False
S10000,0.60937,False
S10000,0.29047,False
S10000,0.94696,False
S10000,0.78626,False
S10000,0.62276,False
S10000,0.15918,False
S10000,1.0,False
S10000,1.0,False
S10000,0.99942,False
S10000,0.9647,False
S10000,0.21156,False
S10000,1.0,True
S10000,0.98428,False
S10000,0.42613,False
S10000,0.49809,False
S10000,0.99976,True
S10000,0.25477,False
S10000,0.29623,False
S10000,0.69591,False
S10000,0.18982,False
S10000,0.04606,False
S10000,0.12004,False
S10000,0.45346,False
S10000,0.92264,False
S10000,1.0,True
S10000,0.87999,False
S10000,0.97798,False
S10000,0.83702,False
S10000,0.95211,False
S10000,0.05188,False
S10000,0.45146,False
S10000,0.90229,False
S10000,0.83195,False
S10000,0.99982,False
S10000,0.58418,False
S10000,0.99958,True
S10000,0.51805,False
S10000,0.60817,False
S10000,0.95261,False
S10000,0.99981,True
S10000,0.29518,False
S200,0.92947,False
S200,0.89695,False
S200,0.55382,False
S200,0.05208,False
S200,0.35963,False
S200,0.16616,False
S200,0.16616,False
S200,0.72277,True
S200,0.39038,False
S200,0.78556,False
S200,0.49802,False
S200,0.46005,False
S200,0.98937,False
S200,0.75751,True
S200,0.88516,False
S200,0.84415,False
S200,0.52922,False
S200,0.88973,False
S200,0.58247,False
S200,0.49802,False
S200,0.89752,True
S200,0.64275,False
S200,0.92018,False
S200,0.93011,False
S200,0.10877,False
S200,0.51145,False
S200,0.14081,False
S200,0.30467,False
S200,0.73215,False
S200,0.73215,False
S200,0.83549,False
S200,0.9238,True
S200,0.73215,False
S200,0.57023,False
S200,0.86824,False
S200,0.92018,False
S200,0.89609,False
S200,0.34422,False
S200,0.57841,False
S200,0.17961,False
S200,0.47472,False
S200,0.17094,False
S200,0.3456,False
S200,0.88054,False
S200,0.74963,False
S200,0.43094,False
S200,0.89724,False
S200,0.10857,False
S200,0.15263,False
S200,0.35092,False
S200,0.32785,False
S200,0.41843,False
S200,0.41843,True
S200,0.37023,False
S200,0.36969,False
S200,0.41843,False
S200,0.6169,False
S200,0.78997,False
S200,0.99965,False
S200,0.21609,False
S200,0.93844,False
S200,0.03679,False
S200,0.25593,False
S200,0.75669,False
S200,0.93811,False
S200,0.99953,False
S200,0.0881,True
S200,0.98337,False
S200,0.78997,False
S200,0.55269,False
S200,0.51136,False
S200,0.15187,False
S200,0.96154,False
S200,0.95015,False
S200,0.81935,False
S200,0.29637,True
S200,0.22914,False
S200,0.98105,True
S200,0.81935,False
S200,0.47854,False
S200,0.06127,False
S200,0.85112,False
S200,0.08897,False
S200,0.45781,False
S200,0.94626,False
S200,0.73554,False
S200,0.91344,True
S200,0.49505,False
S200,0.47854,False
S200,0.61313,False
S200,0.62229,False
S200,0.54354,False
S200,0.05178,False
S200,0.14314,False
S200,0.35398,False
S200,0.96156,False
S200,0.50282,False
S200,0.8732,False
S200,0.8732,False
S200,0.59891,False
S200,0.7884,False
S200,0.18542,False
S200,0.2971,False
S200,0.15592,True
S200,0.21868,False
S200,0.58888,False
S200,0.90564,False
S200,0.65319,False
S200,0.33563,False
S200,0.23269,False
S200,0.01006,False
S200,0.86545,False
S200,0.03315,False
S200,0.95659,False
S200,0.03009,False
S200,0.36006,False
S200,0.30641,False
S200,0.3281,False
S200,0.94957,False
S200,0.5038,False
S200,0.57812,False
S200,0.8457,False
S200,0.79607,False
S200,0.7518,False
S200,0.8457,False
S200,0.82692,False
S200,0.19289,False
S200,0.86939,False
S200,0.51183,False
S200,0.1558,False
S200,0.09731,False
S200,0.98839,True
S200,0.16035,False
S200,0.87062,False
S200,0.30873,False
S200,0.48052,False
S200,0.35096,False
S200,0.82155,False
S200,0.16645,False
S200,0.73331,False
S200,0.41717,False
S200,0.82023,False
S200,0.87507,False
S200,0.57757,False
S200,0.30213,False
S200,0.25433,False
S200,0.97316,False
S200,0.91356,False
S200,0.13944,False
S200,0.89859,False
S200,0.32727,False
S200,0.50491,False
S200,0.86497,False
S200,0.85428,False
S200,0.1526,False
S200,0.56685,False
S200,0.6116,False
S200,0.97921,False
S200,0.41864,False
S200,0.56365,False
S200,0.27785,False
S200,0.16645,False
S200,0.73331,False
S200,0.41717,False
S200,0.29503,False
S200,0.87507,False
S200,0.84666,False
S200,0.30213,False
S200,0.63623,False
S200,0.35954,False
S200,0.69397,False
S200,0.74445,False
S200,0.89859,False
S200,0.32727,False
S200,0.50491,False
S200,0.86497,False
S200,0.94823,False
S200,0.1526,False
S200,0.80345,False
S200,0.83563,True
S200,0.74445,False
S200,0.67878,False
S200,0.31022,False
S200,0.27785,True
S200,0.72453,False
S200,0.83811,False
S200,0.36884,False
S200,0.22834,False
S200,0.59827,False
S200,0.79587,False
S200,0.25489,False
S200,0.63472,False
S200,0.84451,False
S200,0.99572,False
S200,0.67458,False
S200,0.96682,True
S200,0.28063,False
S200,0.81181,True
S200,0.19035,False
S200,0.56329,False
S200,0.69893,False
S200,0.72774,True
S200,0.52447,False
S200,0.96378,False
S200,0.32629,False
S200,0.68253,False
S200,0.86203,False
S200,0.39243,False
S200,0.92393,False
S200,0.36985,False
S200,0.9815,False
S200,0.78943,False
S200,0.75301,False
S200,0.97311,False
S200,0.35899,False
S200,0.84573,False
S200,0.35899,False
S200,0.48195,False
S200,0.30332,False
S200,0.84199,False
S200,0.38961,False
S200,0.62301,False
S200,0.28205,False
S200,0.07161,False
S200,0.93886,False
S200,0.99962,False
S200,0.98856,False
S200,0.98655,False
S200,0.23139,False
S200,0.74091,False
S200,0.788,False
S200,0.73331,False
S200,0.41717,False
S200,0.82023,False
S200,0.186,False
S200,0.84666,False
S200,0.91356,False
S200,0.69397,False
S200,0.99562,False
S200,0.35954,False
S200,0.44597,False
S200,0.27785,False
S200,0.72281,False
S200,0.73288,False
S200,0.60697,False
S200,0.21997,True
S200,0.92518,False
S200,0.2786,False
S200,0.6116,False
S200,0.74445,False
S200,0.17311,False
S200,0.91263,False
S200,0.99668,True
S200,0.49737,False
S200,0.56712,False
S200,0.61702,False
S200,0.47783,False
S200,0.2971,False
S200,0.8263,False
S200,0.1394,False
S200,0.74362,True
S200,0.67267,False
S200,0.48112,False
S200,0.44627,False
S200,0.97206,False
S200,0.93166,False
S200,0.47222,False
S200,0.3392,False
S200,0.40323,False
S200,0.88351,False
S200,0.67634,False
S200,0.09568,False
S200,0.18516,False
S200,0.93794,False
S200,0.86884,True
S200,0.70813,False
S200,0.459,False
S200,0.86782,False
S200,0.78759,False
S200,0.06204,False
S200,0.15669,False
S200,0.19293,False
S200,0.89907,True
S200,0.89907,False
S200,0.96694,False
S200,0.30328,False
S200,0.2777,False
S200,0.97238,False
S200,0.30295,False
S200,0.9836,False
S200,0.57234,False
S200,0.3889,False
S200,0.43434,False
S200,0.76698,False
S200,0.27828,False
S200,0.40859,False
S200,0.82744,False
S200,0.73205,True
S200,0.63446,False
S200,0.98959,False
S200,0.91964,False
S200,0.99971,False
S200,0.85198,False
S200,0.21836,False
S200,0.86935,False
S200,0.32689,False
S200,0.32689,False
S200,0.27985,False
S200,0.84276,False
S200,0.72311,False
S200,0.93213,False
S200,0.30138,False
S200,0.56632,False
S200,0.88615,False
S200,0.73939,False
S200,0.51,False
S200,0.83753,False
S200,0.96027,True
S200,0.93213,False
S200,0.47128,False
S200,0.98301,True
S200,0.30138,False
S200,0.75743,False
S200,0.8968,False
S200,0.21708,False
S200,0.09021,False
S200,0.59003,False
S200,0.51315,False
S200,0.50519,False
S200,0.50519,False
S200,0.8109,False
S200,0.3873,False
S200,0.73154,False
S200,0.47203,False
S200,0.98458,False
S200,0.56452,False
S200,0.56754,False
S200,0.81957,False
S200,0.52202,False
S200,0.66805,False
S200,0.58084,False
S200,0.47203,False
S200,0.70463,False
S200,0.76713,False
S200,0.44483,False
S200,0.88562,False
S200,0.34444,False
S200,0.93823,False
S200,0.45709,False
S200,0.90457,False
S200,0.15578,False
S200,0.8635,False
S200,0.8635,False
S200,0.19094,False
S200,0.62261,False
S200,0.6063,False
S200,0.34016,False
S200,0.5736,False
S200,0.8853,False
S200,0.5676,False
S200,0.28643,False
S200,0.66477,False
S200,0.18488,False
S200,0.73287,False
S200,0.95513,True
S200,0.52746,False
S200,0.3986,False
S200,0.84242,True
S200,0.84485,False
S200,0.57933,False
S200,0.0368,False
S200,0.94773,False
S200,0.65383,False
S200,0.09603,False
S200,0.8542,False
S200,0.9487,False
S200,0.56258,False
S200,0.28152,False
S200,0.21985,False
S200,0.40271,False
S200,0.39002,False
S200,0.73967,False
S200,0.81975,False
S200,0.28631,False
S200,0.80892,False
S200,0.74101,False
S200,0.81269,True
S200,0.60094,False
S200,0.45422,False
S200,0.97497,False
S200,0.39002,False
S200,0.53237,False
S200,0.1803,False
S200,0.25597,False
S200,0.73662,False
S200,0.335,False
S200,0.98808,False
S200,0.15141,False
S200,0.15141,False
S200,0.69922,False
S200,0.07257,False
S200,0.92454,False
S200,0.88355,False
S200,0.43098,False
S200,0.51069,False
S200,0.52275,False
S200,0.66435,False
S200,0.80964,False
S200,0.48708,False
S200,0.29978,False
S200,0.04469,False
S200,0.31301,False
S200,0.77366,False
S200,0.97688,False
S200,0.89119,False
S200,0.47398,False
S200,0.75548,False
S200,0.91255,False
S200,0.23187,False
S200,0.15962,False
S200,0.56656,False
S200,0.80263,False
S200,0.72651,False
S200,0.9377,False
S200,0.27834,False
S200,0.67617,False
S200,0.76522,False
S200,0.83905,False
S200,0.66743,False
S200,0.18387,False
S200,0.7415,False
S200,0.48771,True
S200,0.10713,False
S200,0.67617,False
S200,0.86929,False
S200,0.86365,False
S200,0.52144,False
S200,0.57993,False
S200,0.17063,False
S200,0.93702,False
S200,0.49523,False
S200,0.01044,False
S200,0.87117,False
S200,0.61083,False
S200,0.83498,False
S200,0.52134,False
S200,0.99969,True
S200,0.61083,False
S200,0.09426,False
S200,0.27895,False
S200,0.96073,False
S200,0.58155,False
S200,0.73061,False
S200,0.81105,False
S200,0.30042,False
S200,0.10604,False
S200,0.87921,False
S200,0.65123,False
S200,0.66393,False
S200,0.80303,False
S200,0.49737,False
S200,0.34448,False
S200,0.99948,False
S200,0.47783,False
S200,0.86534,False
S200,0.30887,False
S200,0.97855,False
S200,0.74362,False
S200,0.96399,False
S200,0.98821,False
S200,0.74362,False
S200,0.18516,False
S200,0.40956,False
S200,0.93166,False
S200,0.47222,False
S200,0.95363,False
S200,0.60053,False
S200,0.0446,False
S200,0.67634,False
S200,0.88117,False
S200,0.69585,False
S200,0.9459,False
S200,0.89772,False
S200,0.89737,False
S200,0.88174,False
S200,0.0875,False
S200,0.61487,False
S200,0.03245,False
S200,0.47999,False
S200,0.41885,True
S200,0.67638,False
S200,0.32608,False
S200,0.98591,False
S200,0.17283,False
S200,0.93706,False
S200,0.82679,False
S200,0.47209,False
S200,0.7032,False
S200,0.52908,False
S200,0.454,False
S200,0.31187,False
S200,0.87125,False
S200,0.65214,False
S200,0.69679,False
S200,0.64516,False
S200,0.93701,False
S200,0.64212,False
S200,0.74927,False
S200,0.98283,False
S200,0.62121,False
S200,0.95617,False
S200,0.35158,False
S200,0.56066,False
S200,0.30893,False
S200,0.6817,False
S200,0.23079,False
S200,0.91383,False
S200,0.86877,False
S200,0.73093,False
S200,0.98325,False
S200,0.76719,False
S200,0.39922,False
S200,0.97471,True
S200,0.77333,False
S200,0.86341,False
S200,0.66201,False
S200,0.94554,True
S200,0.64329,False
S200,0.26339,False
S200,0.9204,False
S200,0.43175,False
S200,0.78759,False
S200,0.54415,False
S200,0.02965,False
S200,0.82204,False
S200,0.2777,True
S200,0.2777,False
S200,0.86089,False
S200,0.7399,False
S200,0.99701,False
S200,0.71004,False
S200,0.63446,False
S200,0.30295,False
S200,0.44592,False
S200,0.84197,False
S200,0.3889,False
S200,0.97678,True
S200,0.51997,False
S200,0.80288,False
S200,0.89525,False
S200,0.93774,True
S200,0.26398,False
